2019-04-12 20:41:31.727 [main] INFO  com.calligraphy.CalligraphyAppApplication - Starting CalligraphyAppApplication on DESKTOP-TBI9BAK with PID 19476 (C:\Users\peng\eclipse-workspace\calligraphyApp\target\classes started by peng in C:\Users\peng\eclipse-workspace\calligraphyApp)
2019-04-12 20:48:58.350 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-04-12 20:48:58.498 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 107ms. Found 0 repository interfaces.
2019-04-12 20:48:59.507 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$8e50f356] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-04-12 20:49:04.699 [container-1] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2019-04-12 20:49:04.704 [container-1] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2019-04-12 20:49:06.656 [main] INFO  com.calligraphy.CalligraphyAppApplicationTests - Started CalligraphyAppApplicationTests in 10.41 seconds (JVM running for 12.361)
2019-04-12 21:06:02.674 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.calligraphy.CalligraphyAppApplicationTests], using SpringBootContextLoader
2019-04-12 21:06:02.690 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.calligraphy.CalligraphyAppApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-04-12 21:06:02.693 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.calligraphy.CalligraphyAppApplicationTests]: CalligraphyAppApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-04-12 21:06:03.017 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.calligraphy.CalligraphyAppApplication for test class com.calligraphy.CalligraphyAppApplicationTests
2019-04-12 21:06:03.250 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-04-12 21:06:03.291 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@1b1426f4, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@32b260fa, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@581ac8a8, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@6d4e5011, org.springframework.test.context.support.DirtiesContextTestExecutionListener@57d7f8ca, org.springframework.test.context.transaction.TransactionalTestExecutionListener@76c3e77a, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@78123e82, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@67c33749, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@fba92d3, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@662b4c69, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@fa49800, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@71238fc2]
2019-04-12 21:06:03.946 [main] INFO  com.calligraphy.CalligraphyAppApplicationTests - Starting CalligraphyAppApplicationTests on DESKTOP-TBI9BAK with PID 1804 (started by peng in C:\Users\peng\eclipse-workspace\calligraphyApp)
2019-04-12 21:06:03.947 [main] INFO  com.calligraphy.CalligraphyAppApplicationTests - The following profiles are active: dev
2019-04-12 21:06:05.835 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-04-12 21:06:05.847 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-04-12 21:06:06.012 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 123ms. Found 0 repository interfaces.
2019-04-12 21:06:06.978 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$36a621c8] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-04-12 21:06:11.840 [container-1] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2019-04-12 21:06:11.846 [container-1] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2019-04-12 21:06:13.600 [main] INFO  com.calligraphy.CalligraphyAppApplicationTests - Started CalligraphyAppApplicationTests in 10.215 seconds (JVM running for 12.255)
