2019-03-09 10:52:54.224 [main] INFO  com.calligraphy.CalligraphyAppApplication - Starting CalligraphyAppApplication on DESKTOP-TBI9BAK with PID 1000 (C:\Users\peng\eclipse-workspace\calligraphyApp\target\classes started by peng in C:\Users\peng\eclipse-workspace\calligraphyApp)
2019-03-09 11:12:37.989 [main] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java\jdk1.8.0_151\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\Program Files\Java\jdk1.8.0_151\bin;C:\Users\peng\apache-maven-3.5.2\bin;C:\ProgramData\Oracle\Java\javapath;C:\Program Files (x86)\Intel\iCLS Client\;C:\Program Files\Intel\iCLS Client\;C:\windows\system32;C:\windows;C:\windows\System32\Wbem;C:\windows\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files\Intel\Intel(R) Management Engine Components\IPT;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files\TortoiseSVN\bin;C:\Users\peng\spring-boot-cli-2.0.0.RELEASE-bin\spring-2.0.0.RELEASE\bin;C:\Users\peng\hadoop-2.7.5\bin;hadoop;C:\Users\peng\gradle-4.7\bin;C:\Users\peng\AppData\Local\Programs\Python\Python37-32;C:\Users\peng\AppData\Local\Programs\Python\Python37-32\Scripts;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\Intel\WiFi\bin\;C:\Program Files\Common Files\Intel\WirelessCommon\;C:\Users\peng\spark-2.4.0-bin-hadoop2.7\bin;C:\Users\peng\spark-2.4.0-bin-hadoop2.7\sbin;C:\Users\peng\AppData\Local\Programs\Git\cmd;C:\Program Files\TortoiseGit\bin;C:\Users\peng\AppData\Local\Microsoft\WindowsApps;;C:\Program Files\Microsoft VS Code\bin;.]
2019-03-09 11:12:38.151 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-03-09 11:12:38.154 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2025 ms
2019-03-09 11:12:39.706 [container-1] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2019-03-09 11:12:39.710 [container-1] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2019-03-09 11:12:40.645 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-10129"]
2019-03-09 11:12:40.651 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2019-03-09 11:12:40.682 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 10129 (http) with context path ''
2019-03-09 11:12:40.687 [main] INFO  com.calligraphy.CalligraphyAppApplication - Started CalligraphyAppApplication in 5.248 seconds (JVM running for 6.906)
2019-03-09 11:12:49.824 [http-nio-10129-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-03-09 11:12:49.825 [http-nio-10129-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-03-09 11:12:49.835 [http-nio-10129-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 10 ms
2019-03-09 11:12:50.597 [http-nio-10129-exec-1] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2019-03-09 11:12:50.730 [http-nio-10129-exec-1] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==>  Preparing: SELECT id,title,author,content,praisenum,rednum,reportednum FROM `article` WHERE id=? 
2019-03-09 11:12:50.763 [http-nio-10129-exec-1] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==> Parameters: 1(String)
2019-03-09 11:12:50.793 [http-nio-10129-exec-1] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - <==      Total: 1
2019-03-09 11:20:12.418 [main] INFO  com.calligraphy.CalligraphyAppApplication - Starting CalligraphyAppApplication on DESKTOP-TBI9BAK with PID 16132 (C:\Users\peng\eclipse-workspace\calligraphyApp\target\classes started by peng in C:\Users\peng\eclipse-workspace\calligraphyApp)
2019-03-09 11:20:12.425 [main] INFO  com.calligraphy.CalligraphyAppApplication - The following profiles are active: dev
2019-03-09 11:20:13.461 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-03-09 11:20:13.467 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-03-09 11:20:13.547 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 63ms. Found 0 repository interfaces.
2019-03-09 11:20:13.913 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$21858b99] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-03-09 11:20:14.362 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 10129 (http)
2019-03-09 11:20:14.385 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-10129"]
2019-03-09 11:20:14.402 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-03-09 11:20:14.402 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/9.0.13
2019-03-09 11:20:14.412 [main] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java\jdk1.8.0_151\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\Program Files\Java\jdk1.8.0_151\bin;C:\Users\peng\apache-maven-3.5.2\bin;C:\ProgramData\Oracle\Java\javapath;C:\Program Files (x86)\Intel\iCLS Client\;C:\Program Files\Intel\iCLS Client\;C:\windows\system32;C:\windows;C:\windows\System32\Wbem;C:\windows\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files\Intel\Intel(R) Management Engine Components\IPT;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files\TortoiseSVN\bin;C:\Users\peng\spring-boot-cli-2.0.0.RELEASE-bin\spring-2.0.0.RELEASE\bin;C:\Users\peng\hadoop-2.7.5\bin;hadoop;C:\Users\peng\gradle-4.7\bin;C:\Users\peng\AppData\Local\Programs\Python\Python37-32;C:\Users\peng\AppData\Local\Programs\Python\Python37-32\Scripts;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\Intel\WiFi\bin\;C:\Program Files\Common Files\Intel\WirelessCommon\;C:\Users\peng\spark-2.4.0-bin-hadoop2.7\bin;C:\Users\peng\spark-2.4.0-bin-hadoop2.7\sbin;C:\Users\peng\AppData\Local\Programs\Git\cmd;C:\Program Files\TortoiseGit\bin;C:\Users\peng\AppData\Local\Microsoft\WindowsApps;;C:\Program Files\Microsoft VS Code\bin;.]
2019-03-09 11:20:14.582 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-03-09 11:20:14.584 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2077 ms
2019-03-09 11:20:16.289 [container-1] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2019-03-09 11:20:16.293 [container-1] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2019-03-09 11:20:17.256 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-10129"]
2019-03-09 11:20:17.262 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2019-03-09 11:20:17.290 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 10129 (http) with context path ''
2019-03-09 11:20:17.293 [main] INFO  com.calligraphy.CalligraphyAppApplication - Started CalligraphyAppApplication in 5.43 seconds (JVM running for 7.247)
2019-03-09 11:20:22.959 [http-nio-10129-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-03-09 11:20:22.959 [http-nio-10129-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-03-09 11:20:22.970 [http-nio-10129-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 11 ms
2019-03-09 11:20:23.729 [http-nio-10129-exec-1] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2019-03-09 11:20:23.877 [http-nio-10129-exec-1] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==>  Preparing: SELECT id, title, author, content, ( SELECT COUNT(*) FROM artilce_praisenum WHERE articleid = ? ) AS praisenum, ( SELECT COUNT(*) FROM artilce_readnum WHERE articleid = ? ) AS rednum, ( SELECT COUNT(*) FROM artilce_reportednum WHERE articleid = ? ) AS reportednum FROM `article` WHERE id = ?; 
2019-03-09 11:20:23.908 [http-nio-10129-exec-1] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==> Parameters: 1(String), 1(String), 1(String), 1(String)
2019-03-09 11:20:23.947 [http-nio-10129-exec-1] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - <==      Total: 1
